tripduration,starttime,stoptime,start station latitude,start station longitude,end station latitude,end station longitude,bikeid,usertype,birth year,gender
296,22:16.8,27:13.3,40.72759597,-74.04424731,40.71653978,-74.04963791,29656,Subscriber,1993,1
250,22:21.4,26:31.9,40.71458404,-74.04281706,40.7183552,-74.03891444,29241,Subscriber,1992,2
245,25:38.1,29:43.6,40.71241882,-74.03852552,40.71687,-74.03281,29603,Subscriber,1958,1
349,27:17.5,33:07.2,40.74590997,-74.05727148,40.73367,-74.0625,29279,Subscriber,1980,1
288,27:42.0,32:30.9,40.71241882,-74.03852552,40.71687,-74.03281,26244,Subscriber,1967,1
213,29:09.2,32:42.6,40.71458404,-74.04281706,40.71958612,-74.04311746,29520,Subscriber,1979,2
116,30:17.3,32:13.8,40.72759597,-74.04424731,40.72333159,-74.04595256,26164,Subscriber,1987,1
202,30:37.3,33:59.8,40.72528911,-74.04557168,40.71958612,-74.04311746,29225,Subscriber,1981,1
136,31:59.1,34:15.2,40.71848892,-74.04772663,40.71958612,-74.04311746,29260,Subscriber,1970,1
335,35:16.4,40:52.3,40.7211236,-74.03805095,40.7287448,-74.0321082,29484,Subscriber,1981,1
566,35:37.1,45:03.6,40.74590997,-74.05727148,40.73367,-74.0625,29437,Subscriber,1991,1
95,43:31.0,45:06.6,40.7242941,-74.0354826,40.7272235,-74.0337589,26177,Subscriber,1994,1
388,44:34.7,51:03.1,40.72572614,-74.07195926,40.7308971,-74.06391263,26224,Subscriber,1970,1
184,45:20.5,48:25.1,40.71653978,-74.04963791,40.71958612,-74.04311746,29656,Subscriber,1981,1
262,48:48.5,53:11.3,40.71241882,-74.03852552,40.71687,-74.03281,29502,Subscriber,1990,1
154,49:28.9,52:03.1,40.72163014,-74.04996783,40.71958612,-74.04311746,29677,Subscriber,1970,1
198,50:21.5,53:39.6,40.72152515,-74.04630454,40.71958612,-74.04311746,29539,Subscriber,1983,1
790,53:28.2,06:39.2,40.73478582,-74.05044364,40.7272235,-74.0337589,29491,Subscriber,1988,1
283,53:31.5,58:15.0,40.72759597,-74.04424731,40.71958612,-74.04311746,29461,Subscriber,1992,2
322,53:47.8,59:10.3,40.72572614,-74.07195926,40.7308971,-74.06391263,29444,Subscriber,1988,1
366,54:19.4,00:26.0,40.7376037,-74.0524783,40.73520838,-74.04696375,29628,Subscriber,1982,1
394,57:30.8,04:05.7,40.72572614,-74.07195926,40.7308971,-74.06391263,29121,Subscriber,1987,1
239,59:29.6,03:29.4,40.72528911,-74.04557168,40.71958612,-74.04311746,29529,Subscriber,1983,2
268,03:52.3,08:20.7,40.7376037,-74.0524783,40.73367,-74.0625,29646,Subscriber,1996,1
358,04:52.8,10:51.0,40.7287448,-74.0321082,40.7192517,-74.034234,26296,Subscriber,1994,1
341,07:37.9,13:19.4,40.72759597,-74.04424731,40.71958612,-74.04311746,29459,Subscriber,1983,1
588,07:46.5,17:34.9,40.72759597,-74.04424731,40.7192517,-74.034234,29587,Subscriber,1975,2
273,08:32.5,13:06.3,40.7241765,-74.0506564,40.71958612,-74.04311746,29545,Customer,1982,1
316,10:29.3,15:45.9,40.71653978,-74.04963791,40.71958612,-74.04311746,29236,Subscriber,1983,1
208,10:36.2,14:05.1,40.72163014,-74.04996783,40.71958612,-74.04311746,29503,Subscriber,1984,2
291,10:55.8,15:47.3,40.71653978,-74.04963791,40.71958612,-74.04311746,29654,Subscriber,1986,2
530,11:14.0,20:04.8,40.71458404,-74.04281706,40.7242941,-74.0354826,29247,Subscriber,1989,1
293,13:06.4,18:00.1,40.71241882,-74.03852552,40.71687,-74.03281,29294,Subscriber,1973,1
61,13:54.3,14:55.4,40.7183552,-74.03891444,40.7211236,-74.03805095,29241,Subscriber,1996,2
205,15:45.5,19:10.8,40.72163014,-74.04996783,40.71958612,-74.04311746,29450,Subscriber,1977,2
348,15:56.4,21:44.7,40.72759597,-74.04424731,40.7272235,-74.0337589,29510,Subscriber,1973,1
218,16:49.7,20:28.0,40.72533993,-74.06762213,40.7308971,-74.06391263,29125,Subscriber,1977,2
334,16:56.7,22:31.4,40.74267714,-74.05178863,40.73367,-74.0625,26251,Subscriber,1990,1
311,17:20.1,22:31.3,40.72601173,-74.05038893,40.71958612,-74.04311746,26285,Subscriber,1989,1
175,19:07.4,22:02.7,40.7127742,-74.0364857,40.71687,-74.03281,29522,Subscriber,1984,1
187,20:29.3,23:36.3,40.7241765,-74.0506564,40.71958612,-74.04311746,29263,Subscriber,1989,1
312,21:17.0,26:29.1,40.72759597,-74.04424731,40.7272235,-74.0337589,26298,Subscriber,1993,1
363,23:57.5,30:00.6,40.72572614,-74.07195926,40.7308971,-74.06391263,29665,Subscriber,1954,1
273,24:56.0,29:29.2,40.7183552,-74.03891444,40.71241882,-74.03852552,29624,Subscriber,1992,2
178,26:10.7,29:09.6,40.71517768,-74.03768331,40.7192517,-74.034234,26314,Subscriber,1974,1
306,26:18.9,31:25.8,40.72533993,-74.06762213,40.7308971,-74.06391263,29234,Subscriber,1984,2
259,26:55.0,31:15.0,40.71958612,-74.04311746,40.7192517,-74.034234,29520,Subscriber,1984,1
346,28:54.7,34:41.0,40.7112423,-74.0557013,40.71653978,-74.04963791,29308,Subscriber,1981,2
429,28:59.6,36:09.1,40.7112423,-74.0557013,40.71958612,-74.04311746,29466,Subscriber,1985,1
146,28:59.9,31:26.8,40.71848892,-74.04772663,40.71958612,-74.04311746,26268,Subscriber,1984,1
756,29:46.4,42:22.6,40.7236589,-74.0641943,40.71687,-74.03281,29295,Customer,1984,1
221,31:57.2,35:38.3,40.72601173,-74.05038893,40.71958612,-74.04311746,29534,Subscriber,1993,1
95,32:11.5,33:47.1,40.71687,-74.03281,40.7141454,-74.0335519,29605,Subscriber,1975,1
453,32:28.5,40:02.4,40.7192822,-74.07126188,40.7308971,-74.06391263,29274,Subscriber,1986,1
451,32:34.9,40:06.3,40.7192822,-74.07126188,40.7308971,-74.06391263,39363,Subscriber,1986,2
301,32:45.5,37:46.9,40.72759597,-74.04424731,40.71958612,-74.04311746,29531,Subscriber,1982,2
748,33:28.7,45:57.6,40.71241882,-74.03852552,40.71687,-74.03281,29624,Subscriber,1973,1
551,33:40.1,42:51.7,40.7112423,-74.0557013,40.71958612,-74.04311746,29595,Subscriber,1969,1
396,34:03.6,40:39.8,40.72759597,-74.04424731,40.71958612,-74.04311746,29494,Subscriber,1979,2
333,34:25.6,39:58.8,40.72210379,-74.071455,40.7308971,-74.06391263,26227,Subscriber,1984,1
300,34:46.2,39:46.3,40.72210379,-74.071455,40.7308971,-74.06391263,29507,Subscriber,1990,2
291,35:16.2,40:07.9,40.72572614,-74.07195926,40.7308971,-74.06391263,29273,Subscriber,1974,1
354,36:16.7,42:11.6,40.71653978,-74.04963791,40.7183552,-74.03891444,26184,Subscriber,1989,2
209,37:14.0,40:43.2,40.72528911,-74.04557168,40.71958612,-74.04311746,29513,Subscriber,1989,2
241,37:39.3,41:41.0,40.72759597,-74.04424731,40.71958612,-74.04311746,29472,Subscriber,1979,1
301,40:09.5,45:11.3,40.72533993,-74.06762213,40.7308971,-74.06391263,29538,Subscriber,1989,1
162,40:17.0,42:59.9,40.71848892,-74.04772663,40.71958612,-74.04311746,29636,Subscriber,1988,1
271,41:13.6,45:45.5,40.71241882,-74.03852552,40.71687,-74.03281,26258,Subscriber,1976,2
514,41:52.6,50:26.9,40.7246051,-74.07840595,40.7308971,-74.06391263,29298,Subscriber,1992,1
403,43:05.9,49:49.0,40.7308971,-74.06391263,40.7236589,-74.0641943,29274,Subscriber,1988,1
370,43:40.8,49:51.3,40.72210379,-74.071455,40.7308971,-74.06391263,26236,Subscriber,1985,2
445,51:30.8,58:56.6,40.71346383,-74.06285852,40.71958612,-74.04311746,26290,Subscriber,1979,1
534,51:55.7,00:50.4,40.7308971,-74.06391263,40.7246051,-74.07840595,29125,Subscriber,1983,1
340,52:10.7,57:51.1,40.7183552,-74.03891444,40.7242941,-74.0354826,29451,Subscriber,1974,1
407,53:05.9,59:53.4,40.7308971,-74.06391263,40.72533993,-74.06762213,29444,Subscriber,1955,1
1550,53:48.0,19:38.2,40.73478582,-74.05044364,40.71517768,-74.03768331,26304,Subscriber,1984,1
266,54:29.9,58:56.8,40.72759597,-74.04424731,40.71958612,-74.04311746,29473,Subscriber,1978,1
228,57:06.5,00:54.9,40.71653978,-74.04963791,40.71958612,-74.04311746,29226,Subscriber,1993,1
137,58:21.9,00:39.4,40.7242941,-74.0354826,40.7272235,-74.0337589,29451,Subscriber,1974,2
345,59:11.8,04:57.3,40.7192517,-74.034234,40.7272235,-74.0337589,29674,Subscriber,1992,1
207,59:40.6,03:08.3,40.72528911,-74.04557168,40.71958612,-74.04311746,29592,Subscriber,1988,1
477,59:48.3,07:45.6,40.7241765,-74.0506564,40.71687,-74.03281,29200,Subscriber,1976,1
276,59:50.5,04:26.5,40.72568548,-74.04879034,40.71958612,-74.04311746,29461,Subscriber,1980,2
220,00:25.5,04:05.9,40.72533993,-74.06762213,40.7308971,-74.06391263,26195,Subscriber,1995,1
438,00:32.0,07:50.2,40.73367,-74.0625,40.7376037,-74.0524783,29601,Customer,1977,2
354,01:50.0,07:44.4,40.72601173,-74.05038893,40.71958612,-74.04311746,29299,Subscriber,1988,2
333,02:14.6,07:48.1,40.72601173,-74.05038893,40.71958612,-74.04311746,26153,Subscriber,1985,1
765,03:25.1,16:10.5,40.71435837,-74.06661093,40.71958612,-74.04311746,29556,Subscriber,1982,1
415,04:12.8,11:08.0,40.7127742,-74.0364857,40.7272235,-74.0337589,26170,Subscriber,1983,2
287,05:18.0,10:06.0,40.72568548,-74.04879034,40.71958612,-74.04311746,29514,Subscriber,1983,2
180,05:18.3,08:19.0,40.72163014,-74.04996783,40.71958612,-74.04311746,29550,Subscriber,1989,1
296,07:09.3,12:05.4,40.72601173,-74.05038893,40.72165072,-74.04288411,29236,Subscriber,1982,2
279,07:10.7,11:50.2,40.72572614,-74.07195926,40.7308971,-74.06391263,26217,Subscriber,1982,1
711,07:51.6,19:43.3,40.72601173,-74.05038893,40.71687,-74.03281,29303,Subscriber,1958,1
430,12:35.6,19:46.0,40.7376037,-74.0524783,40.7308971,-74.06391263,29262,Subscriber,1994,1
364,12:44.1,18:48.7,40.71653978,-74.04963791,40.7183552,-74.03891444,26191,Customer,1989,1
422,12:49.1,19:52.0,40.7376037,-74.0524783,40.7308971,-74.06391263,29601,Customer,1996,2
98,14:06.1,15:44.2,40.71649,-74.04105,40.71458404,-74.04281706,26284,Subscriber,1980,1
387,14:17.2,20:44.8,40.7127742,-74.0364857,40.71958612,-74.04311746,29485,Subscriber,1983,1
172,14:45.6,17:38.3,40.72528911,-74.04557168,40.71958612,-74.04311746,29549,Subscriber,1968,1
318,15:55.9,21:14.2,40.7241765,-74.0506564,40.71958612,-74.04311746,29242,Subscriber,1990,1
337,17:43.5,23:21.3,40.7192822,-74.07126188,40.71113,-74.0789,26272,Subscriber,1988,1
199,18:13.9,21:33.0,40.71649,-74.04105,40.7127742,-74.0364857,29639,Subscriber,1994,1
195,19:33.1,22:48.2,40.7183552,-74.03891444,40.7192517,-74.034234,26191,Subscriber,1977,1
359,20:14.0,26:13.1,40.7192517,-74.034234,40.7287448,-74.0321082,29587,Subscriber,1994,1
267,20:20.5,24:48.1,40.72165072,-74.04288411,40.7192517,-74.034234,29524,Subscriber,1966,1
723,20:47.0,32:50.7,40.7236589,-74.0641943,40.7183552,-74.03891444,29678,Subscriber,1977,1
223,21:19.4,25:03.0,40.72163014,-74.04996783,40.71958612,-74.04311746,26182,Subscriber,1985,1
643,22:01.8,32:45.4,40.72528911,-74.04557168,40.71241882,-74.03852552,29275,Subscriber,1977,2
490,22:12.2,30:22.4,40.72210379,-74.071455,40.7308971,-74.06391263,29623,Subscriber,1989,1
335,23:38.9,29:14.1,40.72601173,-74.05038893,40.71958612,-74.04311746,26213,Subscriber,1992,1
877,26:39.4,41:16.9,40.72210379,-74.071455,40.71958612,-74.04311746,26160,Subscriber,1981,1
257,27:10.2,31:27.5,40.72759597,-74.04424731,40.71958612,-74.04311746,29597,Subscriber,1978,1
645,27:39.7,38:24.9,40.72568548,-74.04879034,40.7192517,-74.034234,29492,Subscriber,1987,1
151,28:33.8,31:05.6,40.7192517,-74.034234,40.71687,-74.03281,26238,Subscriber,1980,1
240,30:30.4,34:30.5,40.73367,-74.0625,40.737711,-74.066921,29259,Subscriber,1994,1
1308,31:33.8,53:22.4,40.74871595,-74.0404433,40.72533993,-74.06762213,29439,Subscriber,1987,2
98,32:41.3,34:19.4,40.7192517,-74.034234,40.71687,-74.03281,26314,Subscriber,1972,1
320,33:02.5,38:23.1,40.7192517,-74.034234,40.72333159,-74.04595256,26296,Subscriber,1972,1
510,34:01.8,42:32.7,40.7242941,-74.0354826,40.71458404,-74.04281706,29247,Subscriber,1989,1
350,35:18.5,41:09.4,40.737711,-74.066921,40.7308971,-74.06391263,40368,Subscriber,1972,1
298,36:01.6,40:59.6,40.72759597,-74.04424731,40.71958612,-74.04311746,29515,Subscriber,1986,1
329,37:08.4,42:38.3,40.72568548,-74.04879034,40.71958612,-74.04311746,29263,Subscriber,1987,1
293,38:00.3,42:53.9,40.71958612,-74.04311746,40.7192517,-74.034234,29211,Subscriber,1983,1
249,39:41.6,43:50.9,40.7241765,-74.0506564,40.71958612,-74.04311746,29452,Subscriber,1978,1
293,41:04.9,45:58.1,40.72568548,-74.04879034,40.71958612,-74.04311746,29594,Subscriber,1983,1
260,43:59.6,48:20.5,40.72759597,-74.04424731,40.71958612,-74.04311746,29198,Subscriber,1983,1
785,44:30.8,57:36.7,40.72210379,-74.071455,40.72572614,-74.07195926,26221,Subscriber,1991,1
1267,45:38.6,06:46.2,40.72333159,-74.04595256,40.72152515,-74.04630454,26296,Subscriber,1952,1
274,45:53.6,50:27.6,40.7308971,-74.06391263,40.72755147,-74.07106072,29488,Subscriber,1994,2
220,47:32.9,51:13.5,40.7211236,-74.03805095,40.7272235,-74.0337589,29258,Subscriber,1987,1
311,49:20.7,54:32.3,40.72601173,-74.05038893,40.71958612,-74.04311746,29654,Subscriber,1982,1
786,49:27.3,02:33.6,40.71346383,-74.06285852,40.71958612,-74.04311746,29306,Customer,1989,2
283,51:52.3,56:36.3,40.72568548,-74.04879034,40.71958612,-74.04311746,29547,Subscriber,1981,2
187,53:35.3,56:43.0,40.7192517,-74.034234,40.71958612,-74.04311746,29524,Subscriber,1986,1
222,53:48.0,57:30.5,40.71958612,-74.04311746,40.71942,-74.05099,26178,Subscriber,1987,1
202,54:58.8,58:21.2,40.72759597,-74.04424731,40.72152515,-74.04630454,29257,Subscriber,1988,2
264,55:14.3,59:39.3,40.71458404,-74.04281706,40.7127742,-74.0364857,29550,Subscriber,1997,2
334,57:11.0,02:45.6,40.72759597,-74.04424731,40.7242941,-74.0354826,29609,Subscriber,1976,1
562,58:05.3,07:27.7,40.7241765,-74.0506564,40.7192517,-74.034234,29286,Customer,1977,2
175,59:12.2,02:08.1,40.71649,-74.04105,40.7141454,-74.0335519,29578,Subscriber,1988,1
410,59:22.7,06:13.6,40.7241765,-74.0506564,40.71958612,-74.04311746,26173,Customer,1981,1
688,01:37.7,13:06.1,40.72333159,-74.04595256,40.7141454,-74.0335519,26164,Subscriber,1982,1
504,02:44.0,11:08.8,40.72759597,-74.04424731,40.7287448,-74.0321082,29572,Subscriber,1983,2
491,03:17.0,11:28.8,40.72759597,-74.04424731,40.7272235,-74.0337589,29205,Subscriber,1979,1
268,04:27.5,08:56.2,40.72759597,-74.04424731,40.71958612,-74.04311746,29604,Subscriber,1978,1
577,04:45.9,14:23.7,40.72152515,-74.04630454,40.7141454,-74.0335519,29435,Subscriber,1987,1
249,05:18.4,09:27.8,40.73478582,-74.05044364,40.7311689,-74.0575736,26289,Subscriber,1984,1
307,05:53.5,11:00.7,40.71113,-74.0789,40.7192822,-74.07126188,26272,Subscriber,1988,1
223,08:46.3,12:30.2,40.71517768,-74.03768331,40.71687,-74.03281,29634,Subscriber,1993,2
200,09:05.3,12:26.0,40.71346383,-74.06285852,40.7112423,-74.0557013,26215,Subscriber,1986,1
507,11:17.0,19:44.4,40.74590997,-74.05727148,40.73367,-74.0625,29201,Subscriber,1998,1
155,11:25.0,14:00.8,40.71458404,-74.04281706,40.7127742,-74.0364857,29472,Subscriber,1981,1
408,11:42.5,18:31.2,40.72533993,-74.06762213,40.7308971,-74.06391263,29439,Subscriber,1990,1
105,12:23.3,14:09.2,40.72152515,-74.04630454,40.71958612,-74.04311746,26296,Subscriber,1994,1
445,13:32.4,20:57.6,40.72759597,-74.04424731,40.7192517,-74.034234,26190,Subscriber,1987,1
266,16:08.0,20:34.4,40.71458404,-74.04281706,40.71958612,-74.04311746,29299,Subscriber,1989,1
2315,16:12.9,54:47.9,40.71241882,-74.03852552,40.71687,-74.03281,29275,Subscriber,1978,1
362,20:10.2,26:13.0,40.72163014,-74.04996783,40.71687,-74.03281,29270,Subscriber,1949,1
268,21:00.8,25:29.1,40.72759597,-74.04424731,40.71958612,-74.04311746,29454,Subscriber,1960,1
128,21:41.3,23:50.0,40.72163014,-74.04996783,40.71958612,-74.04311746,26245,Subscriber,1994,1
316,21:43.3,27:00.0,40.7376037,-74.0524783,40.73367,-74.0625,29499,Subscriber,1984,1
341,23:11.9,28:53.1,40.71848892,-74.04772663,40.7211236,-74.03805095,29610,Subscriber,1964,2
335,23:42.4,29:17.8,40.71241882,-74.03852552,40.71687,-74.03281,29473,Subscriber,1990,1
383,24:38.6,31:02.2,40.71958612,-74.04311746,40.72759597,-74.04424731,29485,Subscriber,1977,1
205,25:11.3,28:36.5,40.71517768,-74.03768331,40.71958612,-74.04311746,37987,Subscriber,1980,1
312,25:38.1,30:51.1,40.72601173,-74.05038893,40.72165072,-74.04288411,29459,Subscriber,1986,2
103,25:39.8,27:22.8,40.7287448,-74.0321082,40.7272235,-74.0337589,29484,Subscriber,1980,1
231,27:33.5,31:25.3,40.72533993,-74.06762213,40.7308971,-74.06391263,29444,Subscriber,1980,1
243,28:18.5,32:22.1,40.72568548,-74.04879034,40.71958612,-74.04311746,26268,Subscriber,1977,1
874,31:08.1,45:42.8,40.73478582,-74.05044364,40.7112423,-74.0557013,29486,Subscriber,1984,1
287,31:11.4,35:59.1,40.71942,-74.05099,40.71958612,-74.04311746,29290,Subscriber,1968,0
133,31:50.1,34:03.6,40.71241882,-74.03852552,40.7141454,-74.0335519,29636,Subscriber,1980,1
291,33:16.4,38:08.3,40.71241882,-74.03852552,40.71687,-74.03281,29595,Subscriber,1981,0
241,34:01.3,38:02.7,40.72533993,-74.06762213,40.7308971,-74.06391263,29582,Subscriber,1980,1
237,37:16.7,41:14.3,40.7241765,-74.0506564,40.71958612,-74.04311746,26203,Subscriber,1990,1
302,38:40.4,43:42.6,40.72572614,-74.07195926,40.7308971,-74.06391263,26221,Subscriber,1991,1
262,39:20.1,43:42.7,40.72759597,-74.04424731,40.71958612,-74.04311746,29485,Subscriber,1990,2
485,42:54.2,50:59.6,40.72755147,-74.07106072,40.7308971,-74.06391263,26163,Subscriber,1983,2
533,43:46.8,52:40.0,40.7311689,-74.0575736,40.7183552,-74.03891444,29210,Subscriber,1987,1
212,46:51.3,50:23.9,40.72333159,-74.04595256,40.71958612,-74.04311746,26216,Subscriber,1978,1
536,48:53.3,57:49.3,40.7236589,-74.0641943,40.71649,-74.04105,26228,Subscriber,1991,1
199,50:11.6,53:31.5,40.71517768,-74.03768331,40.7192517,-74.034234,29254,Subscriber,1969,0
281,51:01.2,55:43.1,40.72759597,-74.04424731,40.71958612,-74.04311746,26220,Subscriber,1977,1
297,58:26.4,03:23.7,40.72759597,-74.04424731,40.71958612,-74.04311746,26318,Subscriber,1984,2
221,58:36.4,02:17.5,40.71241882,-74.03852552,40.71687,-74.03281,26285,Subscriber,1980,1
255,02:46.7,07:02.4,40.71958612,-74.04311746,40.72759597,-74.04424731,29299,Subscriber,1976,2
226,02:50.1,06:36.3,40.72528911,-74.04557168,40.71958612,-74.04311746,29577,Subscriber,1989,1
222,06:56.1,10:38.2,40.73367,-74.0625,40.737711,-74.066921,29672,Subscriber,1992,2
121,07:33.2,09:34.5,40.7242941,-74.0354826,40.7272235,-74.0337589,26271,Subscriber,1982,1
200,08:35.1,11:55.2,40.7211236,-74.03805095,40.71687,-74.03281,29610,Subscriber,1987,1
1658,19:33.9,47:12.5,40.7272235,-74.0337589,40.7272235,-74.0337589,29674,Subscriber,1970,1
152,22:13.2,24:45.8,40.7287448,-74.0321082,40.7272235,-74.0337589,29572,Subscriber,1975,1
421,22:25.5,29:27.2,40.72210379,-74.071455,40.7308971,-74.06391263,29207,Subscriber,1995,1
313,22:54.2,28:08.0,40.7308971,-74.06391263,40.72755147,-74.07106072,29439,Subscriber,1959,1
552,24:32.6,33:45.1,40.7376037,-74.0524783,40.72152515,-74.04630454,29283,Subscriber,1997,0
313,24:49.4,30:02.4,40.72568548,-74.04879034,40.71958612,-74.04311746,29677,Subscriber,1976,1
273,29:26.8,34:00.3,40.71458404,-74.04281706,40.71958612,-74.04311746,26153,Subscriber,1991,1
315,33:11.8,38:27.8,40.72601173,-74.05038893,40.71958612,-74.04311746,29297,Subscriber,1986,2
207,36:22.4,39:49.6,40.72759597,-74.04424731,40.72165072,-74.04288411,29299,Subscriber,1979,1
379,36:45.3,43:04.4,40.7211236,-74.03805095,40.71848892,-74.04772663,29126,Subscriber,1964,2
162,42:57.8,45:39.9,40.71241882,-74.03852552,40.7141454,-74.0335519,29592,Subscriber,1986,1
543,56:16.3,05:20.2,40.7192822,-74.07126188,40.7308971,-74.06391263,29668,Subscriber,1988,1
480,57:40.2,05:40.3,40.74267714,-74.05178863,40.7308971,-74.06391263,26253,Subscriber,1985,1
390,21:43.0,28:13.1,40.7192822,-74.07126188,40.7308971,-74.06391263,26272,Subscriber,1988,1
569,24:34.6,34:04.1,40.71942,-74.05099,40.7141454,-74.0335519,29552,Subscriber,1982,2
1002,30:48.0,47:30.2,40.72528911,-74.04557168,40.7211236,-74.03805095,29662,Subscriber,1996,2
247,33:19.2,37:26.9,40.71241882,-74.03852552,40.71687,-74.03281,29226,Subscriber,1977,1
296,33:36.8,38:33.8,40.7272235,-74.0337589,40.7192517,-74.034234,26298,Subscriber,1981,1
255,36:13.3,40:28.9,40.72533993,-74.06762213,40.7308971,-74.06391263,29645,Subscriber,1995,1
265,37:02.9,41:27.9,40.71649,-74.04105,40.7127742,-74.0364857,26180,Subscriber,1985,1
113,45:57.3,47:51.3,40.72152515,-74.04630454,40.71958612,-74.04311746,29257,Subscriber,1982,1
379,46:49.5,53:09.1,40.72568548,-74.04879034,40.7242941,-74.0354826,29656,Subscriber,1985,1
522,46:57.7,55:40.2,40.7246051,-74.07840595,40.7308971,-74.06391263,29542,Subscriber,1982,1
170,47:41.1,50:31.6,40.71942,-74.05099,40.71958612,-74.04311746,26178,Subscriber,1963,2
554,51:51.3,01:06.0,40.7272235,-74.0337589,40.7177325,-74.043845,29674,Subscriber,1981,1
113,02:52.9,04:46.3,40.71848892,-74.04772663,40.71958612,-74.04311746,29123,Subscriber,1977,1
91,16:52.3,18:24.2,40.7183552,-74.03891444,40.71649,-74.04105,26184,Subscriber,1996,2
218,33:40.8,37:19.2,40.7192517,-74.034234,40.7127742,-74.0364857,29286,Subscriber,1981,1
106,36:46.9,38:33.0,40.7272235,-74.0337589,40.7242941,-74.0354826,26170,Subscriber,1993,1
254,40:38.0,44:52.7,40.7192822,-74.07126188,40.72533993,-74.06762213,29540,Subscriber,1987,1
841,55:33.8,09:35.4,40.7376037,-74.0524783,40.7272235,-74.0337589,29209,Subscriber,1981,1
322,02:19.9,07:42.9,40.72568548,-74.04879034,40.71958612,-74.04311746,29620,Subscriber,1986,2
288,05:51.9,10:39.9,40.7177325,-74.043845,40.71517768,-74.03768331,29674,Subscriber,1957,1
458,10:27.9,18:06.2,40.7242941,-74.0354826,40.7241765,-74.0506564,29222,Subscriber,1985,1
991,40:03.6,56:35.6,40.71958612,-74.04311746,40.71958612,-74.04311746,29547,Subscriber,1989,1
278,40:50.8,45:29.4,40.71848892,-74.04772663,40.71958612,-74.04311746,26155,Subscriber,1990,1
788,42:58.0,56:06.8,40.74871595,-74.0404433,40.73496102,-74.05950308,29635,Subscriber,1986,1
